# f2_ablation_sweep provenance (W3C PROV / RO-Crate, arXiv:2312.07852)
# prov:generatedAt = 1780310200 (unix seconds UTC)
# prov:wasGeneratedBy = f2_ablation_sweep --mode warmup_stratified --steps 200
# prov:agent_git_sha = 6ac812d
# prov:host = playras-MacBook-Pro.local
# prov:trainer_internals_schema = trainer_internals_v1_2026_06_01
# prov:cargo_pkg_version = 0.1.0
# Bump trainer_internals_schema in src/race/multi_seed.rs when LCG/init/forward changes.
mode,fix_name,fix_index,cumulative_n,seed,bpb,config_hash,wall_s
warmup0_triplet,triplet_rms_warmup_dropout,4,,42,5.999999,0x0d298cb6a4a0ded5,1.326
warmup0_triplet,triplet_rms_warmup_dropout,4,,43,5.999999,0x0d298cb6a4a0ded5,1.326
warmup0_triplet,triplet_rms_warmup_dropout,4,,44,5.999999,0x0d298cb6a4a0ded5,1.326
warmup0_triplet,triplet_rms_warmup_dropout,4,,45,5.999999,0x0d298cb6a4a0ded5,1.326
warmup0_triplet,triplet_rms_warmup_dropout,4,,46,5.999999,0x0d298cb6a4a0ded5,1.326
warmup0_triplet,triplet_rms_gradclip_clamp,5,,42,5.999999,0x91127f42246f08bb,1.280
warmup0_triplet,triplet_rms_gradclip_clamp,5,,43,5.999999,0x91127f42246f08bb,1.280
warmup0_triplet,triplet_rms_gradclip_clamp,5,,44,5.999999,0x91127f42246f08bb,1.280
warmup0_triplet,triplet_rms_gradclip_clamp,5,,45,5.999999,0x91127f42246f08bb,1.280
warmup0_triplet,triplet_rms_gradclip_clamp,5,,46,5.999999,0x91127f42246f08bb,1.280
warmup0_triplet,triplet_rms_gradclip_smooth,6,,42,5.999999,0x6649f8a59a1a0924,1.279
warmup0_triplet,triplet_rms_gradclip_smooth,6,,43,5.999999,0x6649f8a59a1a0924,1.279
warmup0_triplet,triplet_rms_gradclip_smooth,6,,44,5.999999,0x6649f8a59a1a0924,1.279
warmup0_triplet,triplet_rms_gradclip_smooth,6,,45,5.999999,0x6649f8a59a1a0924,1.279
warmup0_triplet,triplet_rms_gradclip_smooth,6,,46,5.999999,0x6649f8a59a1a0924,1.279
warmup0_triplet,triplet_rms_gradclip_wd,7,,42,0.785157,0x3247a68d15899bab,1.442
warmup0_triplet,triplet_rms_gradclip_wd,7,,43,1.614273,0x3247a68d15899bab,1.442
warmup0_triplet,triplet_rms_gradclip_wd,7,,44,1.369380,0x3247a68d15899bab,1.442
warmup0_triplet,triplet_rms_gradclip_wd,7,,45,0.724836,0x3247a68d15899bab,1.442
