# f2_ablation_sweep provenance (W3C PROV / RO-Crate, arXiv:2312.07852)
# prov:generatedAt = 1780311971 (unix seconds UTC)
# prov:wasGeneratedBy = f2_ablation_sweep --mode wd_stratified --steps 200
# prov:agent_git_sha = 6ac812d
# prov:host = playras-MacBook-Pro.local
# prov:trainer_internals_schema = trainer_internals_v1_2026_06_01
# prov:cargo_pkg_version = 0.1.0
# Bump trainer_internals_schema in src/race/multi_seed.rs when LCG/init/forward changes.
mode,fix_name,fix_index,cumulative_n,seed,bpb,config_hash,wall_s
wd0_triplet,triplet_rms_warmup_gradclip,0,,43,1.614273,0x3247a68d15899bab,1.647
wd0_triplet,triplet_rms_warmup_gradclip,0,,44,1.369380,0x3247a68d15899bab,1.647
wd0_triplet,triplet_rms_warmup_gradclip,0,,45,0.724836,0x3247a68d15899bab,1.647
wd0_triplet,triplet_rms_warmup_gradclip,0,,46,0.547710,0x3247a68d15899bab,1.647
wd0_triplet,triplet_rms_warmup_clamp,1,,42,0.785157,0x3247a68d15899bab,1.527
wd0_triplet,triplet_rms_warmup_clamp,1,,43,1.614273,0x3247a68d15899bab,1.527
wd0_triplet,triplet_rms_warmup_clamp,1,,44,1.369380,0x3247a68d15899bab,1.527
wd0_triplet,triplet_rms_warmup_clamp,1,,45,0.724836,0x3247a68d15899bab,1.527
wd0_triplet,triplet_rms_warmup_clamp,1,,46,0.547710,0x3247a68d15899bab,1.527
wd0_triplet,triplet_rms_warmup_smooth,2,,42,0.785157,0xf5f6980461df88e0,1.510
wd0_triplet,triplet_rms_warmup_smooth,2,,43,1.614273,0xf5f6980461df88e0,1.510
wd0_triplet,triplet_rms_warmup_smooth,2,,44,1.369380,0xf5f6980461df88e0,1.510
wd0_triplet,triplet_rms_warmup_smooth,2,,45,0.724836,0xf5f6980461df88e0,1.510
wd0_triplet,triplet_rms_warmup_smooth,2,,46,0.547710,0xf5f6980461df88e0,1.510
wd0_triplet,triplet_rms_warmup_wd,3,,42,0.785157,0xae62e388d4083a66,1.495
wd0_triplet,triplet_rms_warmup_wd,3,,43,1.614273,0xae62e388d4083a66,1.495
